id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w
22023829,22,Louisiana,LA,Acadia Parish,Florien,Crowley city,Track,Track,71429,318,646506950,4896865,31.4321858,-93.4197703,54019,300000,38609,319.326277797825
22023839,22,Louisiana,LA,Acadia Parish,St. Bernard,Crowley city,Track,Track,70085,504,21658207,538494,29.8647642,-89.8236183,61876,54857,46495,203.554008737237
22023849,22,Louisiana,LA,Acadia Parish,Meraux,Crowley city,Track,Track,70075,504,60246587,30083273,29.9605941,-89.8982004,46671,20875,55787,165.327676083164
22023869,22,Louisiana,LA,Acadia Parish,Arabi,Crowley city,Track,Track,70032,504,1360742,0,29.9614035,-89.9917956,47335,43658,32697,137.292566173042
22023879,22,Louisiana,LA,Acadia Parish,Chalmette,Crowley city,Track,Track,70043,504,916925,0,29.9406399,-89.966994,57199,45354,46702,174.654296796625
22023909,22,Louisiana,LA,Acadia Parish,Luling,Crowley city,Track,Track,70070,985,11479240,1502573,29.921467,-90.3523335,66038,56399,48850,259.056121159963
22023929,22,Louisiana,LA,Acadia Parish,Gramercy,Crowley city,Track,Track,70052,225,68501264,2717697,30.1099428,-90.7031342,49261,39518,42301,280.556332780732
22023949,22,Louisiana,LA,Acadia Parish,Laplace,Crowley city,Track,Track,70068,985,5118764,39708,30.0843329,-90.4684405,64955,56424,42019,490.8813566493
22023959,22,Louisiana,LA,Acadia Parish,Reserve,Crowley city,Track,Track,70084,985,23802034,668959,30.0960748,-90.5347377,69692,55672,49931,382.180573679595
22023989,22,Louisiana,LA,Acadia Parish,Leonville,Crowley city,Track,Track,70551,337,199406634,3067145,30.4774823,-91.9095339,51834,42479,37276,592.312575924685
22023999,22,Louisiana,LA,Acadia Parish,Eunice,Crowley city,Track,Track,70535,337,117077006,1090010,30.5089776,-92.3535145,56515,45878,38298,203.660166316197
22024019,22,Louisiana,LA,Acadia Parish,Opelousas,Crowley city,Track,Track,70570,337,4362076,0,30.5415476,-92.0744196,31403,23605,21378,193.459322899202
22024039,22,Louisiana,LA,Acadia Parish,Cankton,Crowley city,Track,Track,70584,337,24033076,96506,30.4018512,-92.0266765,48362,40396,48364,318.853290307955
22024059,22,Louisiana,LA,Acadia Parish,Breaux Bridge,Crowley city,Track,Track,70517,337,78955788,1061771,30.246703,-91.9158902,57022,48360,48916,487.472420351399
22024069,22,Louisiana,LA,Acadia Parish,St. Martinville,Crowley city,Track,Track,70582,337,99897666,1158283,30.1379312,-91.7830175,63718,47456,56089,412.615127920338
22024089,22,Louisiana,LA,Acadia Parish,Berwick,Crowley city,Track,Track,70342,985,19308354,2909549,29.6931471,-91.2383402,80366,68375,63645,357.472214878505
22024129,22,Louisiana,LA,Acadia Parish,Bush,Crowley city,Track,Track,70431,985,236380694,5608830,30.5732361,-89.9511529,64017,47235,58339,747.874010936298
22024299,22,Louisiana,LA,Acadia Parish,Ponchatoula,Crowley city,Track,Track,70454,985,22788415,136879,30.4689521,-90.4303404,51830,46452,46862,470.226714286842
22024369,22,Louisiana,LA,Acadia Parish,Bourg,Crowley city,Track,Track,70343,985,49242184,865272,29.5635934,-90.6150353,88115,300000,55799,434.950879495113
22024379,22,Louisiana,LA,Acadia Parish,Dulac,Crowley city,Track,Track,70353,985,423401665,217506622,29.2577216,-90.7843028,49972,38950,31198,532.989212802716
22024389,22,Louisiana,LA,Acadia Parish,Gibson,Crowley city,Track,Track,70356,985,267478494,16927231,29.6315657,-90.9708791,33909,23623,30981,403.185285551046
22024409,22,Louisiana,LA,Acadia Parish,Farmerville,Crowley city,Track,Track,71241,318,21081533,0,32.7794554,-92.3956078,38268,16580,54477,334.882914986849
22024419,22,Louisiana,LA,Acadia Parish,Gueydan,Crowley city,Track,Track,70542,337,650561184,9090376,29.9868025,-92.4749415,51486,38407,36740,161.924250354002
22024449,22,Louisiana,LA,Acadia Parish,Erath,Crowley city,Track,Track,70533,337,31969986,0,29.961446,-92.0271746,56081,48982,35561,191.292561630784
22024499,22,Louisiana,LA,Acadia Parish,Rosepine,Crowley city,Track,Track,70659,337,214408027,1791245,30.9698952,-93.3189905,70300,50866,54187,282.855881812343
22024509,22,Louisiana,LA,Acadia Parish,Franklinton,Crowley city,Track,Track,70438,985,245160458,224978,30.9275946,-90.0562535,45873,34045,38132,424.182017034553
22024539,22,Louisiana,LA,Acadia Parish,Springhill,Crowley city,Track,Track,71075,318,17905687,215914,33.0031412,-93.4550948,34978,24114,43949,304.327040282035
22024549,22,Louisiana,LA,Acadia Parish,Doyline,Crowley city,Track,Track,71023,318,345208130,17735623,32.6023417,-93.4004775,30970,29771,20274,215.760607295291
22024569,22,Louisiana,LA,Acadia Parish,Dubberly,Crowley city,Track,Track,71024,318,334687063,20232209,32.5149613,-93.2542486,38850,32561,33453,450.450880018899
22024579,22,Louisiana,LA,Acadia Parish,Port Allen,Crowley city,Track,Track,70767,225,338698991,10990855,30.5007048,-91.3450421,61655,44543,52173,342.908347163098
22024609,22,Louisiana,LA,Acadia Parish,Winnfield,Crowley city,Track,Track,71483,318,1169914950,17019595,31.8916944,-92.7757537,48555,30918,48145,199.728234002078
2202839,22,Louisiana,LA,Acadia Parish,Boothville,Crowley city,Track,Track,70038,504,302351841,358987084,29.1746857,-89.3970498,58661,31261,69277,282.420303426151
2202889,22,Louisiana,LA,Acadia Parish,Noble,Crowley city,Track,Track,71462,318,202439652,215638808,31.6660026,-93.7485352,50948,35903,53239,1212.65837271981
2202929,22,Louisiana,LA,Acadia Parish,Lutcher,Crowley city,Track,Track,70071,225,5651616,529584,30.0515808,-90.7041764,56333,43131,46738,881.131310826209
2202949,22,Louisiana,LA,Acadia Parish,Krotz Springs,Crowley city,Track,Track,70750,337,386740096,13127206,30.5542333,-91.7978675,47108,29336,45880,616.310347185389
2301139,23,Maine,ME,Hancock County,Bar Harbor,Bar Harbor,CDP,place,4609,207,8223821,0,44.381307,-68.211131,50330,44542,40817,802.196536244688
2301149,23,Maine,ME,Penobscot County,Brewer,Brewer city,City,place,4412,207,39455700,1168416,44.784754,-68.735012,63940,51916,51668,2344.35994369552
2301159,23,Maine,ME,Hancock County,Castine,Castine,CDP,place,4421,207,3993192,16201,44.393981,-68.806019,69293,42793,60671,118.861862558456
2301169,23,Maine,ME,Penobscot County,East Millinocket,East Millinocket,CDP,place,4430,207,2476883,0,45.626051,-68.574088,44532,35405,35040,520.039684141934
2301189,23,Maine,ME,Aroostook County,Houlton,Houlton,CDP,place,4730,207,13609941,0,46.121478,-67.832184,41638,31718,37388,1653.68263252687
2301199,23,Maine,ME,Androscoggin County,Lisbon Falls,Lisbon Falls,CDP,place,4252,207,9505575,487102,44.008612,-70.057636,63704,53619,46963,944.529158969687
2301209,23,Maine,ME,Androscoggin County,Mechanic Falls,Mechanic Falls,CDP,place,4256,207,13838991,336132,44.11167,-70.394051,48126,34100,48501,534.047730713802
2301219,23,Maine,ME,Cumberland County,Windham,North Windham,CDP,place,4062,207,16922835,557055,43.826344,-70.431252,70984,66036,41548,858.282357758658
2301239,23,Maine,ME,Oxford County,South Paris,South Paris,CDP,place,4281,207,10043504,188855,44.217818,-70.513021,39910,24729,42683,879.161714418778
2301249,23,Maine,ME,Lincoln County,Waldoboro,Waldoboro,CDP,place,4572,207,12630763,0,44.077241,-69.362481,32672,18824,36439,463.377136616537
2301259,23,Maine,ME,Lincoln County,Wiscasset,Wiscasset,CDP,place,4578,207,10098492,89403,44.010754,-69.678028,49173,25751,55859,411.98471188026
23021035,23,Maine,ME,Androscoggin County,Bangor,Auburn city,Track,Track,4401,207,2198012,0,44.8054822,-68.7871673,27254,17068,29703,322.920819167137
2302105,23,Maine,ME,Androscoggin County,New Gloucester,Auburn city,Track,Track,4260,207,181252954,1804249,43.9428465,-70.256461,75014,66179,47570,1368.66343488765
23021055,23,Maine,ME,Androscoggin County,Orrington,Auburn city,Track,Track,4474,207,64726302,6067965,44.6887779,-68.7628054,75823,63476,55901,158.721102538953
23021065,23,Maine,ME,Androscoggin County,Veazie,Auburn city,Track,Track,4401,207,7834727,494435,44.8474416,-68.7141887,77493,55918,60127,233.887396416255
23021085,23,Maine,ME,Androscoggin County,Holden,Auburn city,Track,Track,4429,207,235277062,10699336,44.7599578,-68.5794009,70139,61399,47164,245.856992430412
23021095,23,Maine,ME,Androscoggin County,Etna,Auburn city,Track,Track,4434,207,170982217,3785077,44.730159,-69.1774057,60628,52664,44226,325.516849270765
23021115,23,Maine,ME,Androscoggin County,Lee,Auburn city,Track,Track,4455,207,862966169,20468620,45.2315142,-68.3418864,45167,35679,39885,262.124481382025
23021125,23,Maine,ME,Androscoggin County,Howland,Auburn city,Track,Track,4448,207,243111216,7127742,45.3158949,-68.7395643,48091,38607,37578,391.285903684167
2302115,23,Maine,ME,Androscoggin County,Harpswell,Auburn city,Track,Track,4079,207,31178306,84722856,43.8096871,-69.9234705,83554,67564,68568,603.26417756728
23021155,23,Maine,ME,Androscoggin County,Dover-foxcroft,Auburn city,Track,Track,4426,207,175617533,8732387,45.1780248,-69.1926964,61406,41300,57469,451.043091091762
23021175,23,Maine,ME,Androscoggin County,Woolwich,Auburn city,Track,Track,4579,207,159000260,50686022,43.9083815,-69.760084,79956,60124,61597,373.084949990424
23021185,23,Maine,ME,Androscoggin County,Bath,Auburn city,Track,Track,4530,207,6587691,1497277,43.888154,-69.8266835,60838,45930,51693,305.825287115883
23021195,23,Maine,ME,Androscoggin County,Jackman,Auburn city,Track,Track,4945,207,7332232298,344132682,45.7713894,-70.0248172,52315,300000,32439,13.432849528462
23021215,23,Maine,ME,Androscoggin County,North Anson,Auburn city,Track,Track,4958,207,123004492,2068089,44.8362855,-69.9663907,41880,38020,28837,323.457911620896
23021225,23,Maine,ME,Androscoggin County,Skowhegan,Auburn city,Track,Track,4976,207,95565620,4015646,44.739415,-69.673675,41241,30077,40328,242.494540540262
23021235,23,Maine,ME,Androscoggin County,Norridgewock,Auburn city,Track,Track,4957,207,202247284,15666024,44.6936848,-69.8908172,64950,58623,40376,245.75546486674
23021245,23,Maine,ME,Androscoggin County,Belfast,Auburn city,Track,Track,4915,207,88164079,11204243,44.425874,-69.0264178,60604,46992,56454,347.756203294791
23021255,23,Maine,ME,Androscoggin County,Searsmont,Auburn city,Track,Track,4973,207,428841375,14399048,44.4155258,-69.2269083,49682,37552,38772,306.221911598807
23021265,23,Maine,ME,Androscoggin County,Unity,Auburn city,Track,Track,4988,207,358620957,13710709,44.6354595,-69.3185579,43767,31015,36796,377.821070074889
23021275,23,Maine,ME,Androscoggin County,Baileyville,Auburn city,Track,Track,4694,207,96227196,12323955,45.1814566,-67.4398865,56485,48036,40981,212.692332955125
23021295,23,Maine,ME,Androscoggin County,Jonesport,Auburn city,Track,Track,4649,207,316966857,206871417,44.5801504,-67.604553,49646,40472,40104,250.68826446711
23021305,23,Maine,ME,Androscoggin County,Saco,Auburn city,Track,Track,4072,207,65760915,605721,43.550411,-70.4663413,80054,69840,57682,332.947232918809
23021315,23,Maine,ME,Androscoggin County,Old Orchard Beach,Auburn city,Track,Track,4064,207,9297138,6599578,43.480822,-70.3925365,93396,72561,77021,331.351654743043
23021345,23,Maine,ME,Androscoggin County,East Waterboro,Auburn city,Track,Track,4030,207,143295304,4746099,43.6077226,-70.7371257,68932,300000,43162,220.055259867569
23021355,23,Maine,ME,Androscoggin County,Biddeford,Auburn city,Track,Track,4005,207,1875986,89847,43.4912884,-70.4655664,44381,40410,27999,556.875109360072
23021375,23,Maine,ME,Androscoggin County,Kennebunk,Auburn city,Track,Track,4043,207,40115403,1950900,43.3754829,-70.530693,118117,86807,88505,280.712841286986
23021405,23,Maine,ME,Androscoggin County,North Berwick,Auburn city,Track,Track,3906,207,98458128,367786,43.3522584,-70.7794351,65418,55047,45584,276.355117326113
23021415,23,Maine,ME,Androscoggin County,Wells,Auburn city,Track,Track,4090,207,108503120,192454,43.3314321,-70.6455859,78017,60396,54643,166.721357051301
23021425,23,Maine,ME,Androscoggin County,York,Auburn city,Track,Track,3909,207,30218370,10266039,43.1454363,-70.6361501,74444,42430,80648,469.945012935997
23021435,23,Maine,ME,Androscoggin County,Eliot,Auburn city,Track,Track,3903,207,51236458,3999811,43.1464988,-70.7743202,87533,300000,56117,473.976850181599
2302145,23,Maine,ME,Androscoggin County,Lamoine,Auburn city,Track,Track,4605,207,171033892,68097303,44.4890093,-68.3371659,61373,45396,52065,1659.90711683613
2302155,23,Maine,ME,Androscoggin County,West Gardiner,Auburn city,Track,Track,4345,207,92881118,7128987,44.2337204,-69.8522283,56297,45260,45539,1847.60362119774
2302175,23,Maine,ME,Androscoggin County,Waterville,Auburn city,Track,Track,4901,207,3953612,771066,44.5480033,-69.6353292,37845,18805,49856,1729.99532587468
2302185,23,Maine,ME,Androscoggin County,Tenants Harbor,Auburn city,Track,Track,4860,207,64813184,62922526,43.9586903,-69.2330551,80186,57964,68198,617.505453991179
2302195,23,Maine,ME,Androscoggin County,South Bristol,Auburn city,Track,Track,4568,207,33944699,20369615,43.893211,-69.5665949,78904,53313,70412,270.688656710175
2302245,23,Maine,ME,Androscoggin County,Levant,Auburn city,Track,Track,4456,207,77855805,28583,44.8768168,-68.9966517,60455,52825,42886,692.773451115963
230225,23,Maine,ME,Androscoggin County,Livermore Falls,Auburn city,Track,Track,4254,207,50974350,1916723,44.4453367,-70.1380761,41220,31926,29775,979.430446120821
2302255,23,Maine,ME,Androscoggin County,Stacyville,Auburn city,Track,Track,4777,207,3033344955,176885834,45.9642057,-68.7235349,48113,36392,42298,658.076717587078
2302275,23,Maine,ME,Androscoggin County,West Bath,Auburn city,Track,Track,4530,207,17029937,9119152,43.9469906,-69.8458334,52473,33964,49770,1734.85429350655
2302305,23,Maine,ME,Androscoggin County,Alexander,Auburn city,Track,Track,4694,207,354055462,47847741,45.0962057,-67.5297835,51979,41180,39672,446.116630712788
2302315,23,Maine,ME,Androscoggin County,Harrington,Auburn city,Track,Track,4643,207,322181281,154940410,44.5864867,-67.7546612,51420,42878,43494,964.163261123228
2302325,23,Maine,ME,Androscoggin County,Hollis,Auburn city,Track,Track,4042,207,82916188,2540065,43.6310191,-70.614369,68957,61903,46569,952.090429211352
2302405,23,Maine,ME,Androscoggin County,Lisbon,Auburn city,Track,Track,4250,207,21418044,504379,44.0366878,-70.0587993,65985,58419,44870,154.822275118894
2302415,23,Maine,ME,Androscoggin County,Turner,Auburn city,Track,Track,4282,207,153480796,8961091,44.2651065,-70.2479796,68855,61415,47499,261.153871556655
2302425,23,Maine,ME,Androscoggin County,Greene,Auburn city,Track,Track,4236,207,83595019,7536182,44.1897541,-70.1450885,73268,64401,53157,313.748494310045
2302445,23,Maine,ME,Androscoggin County,Saint Agatha,Auburn city,Track,Track,4772,207,150780303,15486609,47.2552694,-68.3704143,51916,42881,38480,273.758816494438
230245,23,Maine,ME,Androscoggin County,Presque Isle,Auburn city,Track,Track,4769,207,62088319,2291531,46.6379614,-68.0064743,37477,31551,33570,833.236787237098
2302465,23,Maine,ME,Androscoggin County,Caribou,Auburn city,Track,Track,4736,207,41131640,64776,46.8981581,-68.0441246,32619,18043,42631,508.613070153292
2302475,23,Maine,ME,Androscoggin County,Fort Fairfield,Auburn city,Track,Track,4742,207,298788592,4981884,46.736721,-67.8485955,48991,22746,51951,457.282755298294
2302505,23,Maine,ME,Androscoggin County,Dyer Brook,Auburn city,Track,Track,4747,207,692625239,17101767,46.0489948,-68.3069619,46836,38573,35120,339.519119972146
2302595,23,Maine,ME,Androscoggin County,South Portland,Auburn city,Track,Track,4106,207,1575975,725089,43.6426028,-70.2533743,73253,300000,44807,136.224764805822
2302615,23,Maine,ME,Androscoggin County,Gorham,Auburn city,Track,Track,4038,207,34552685,62704,43.6716033,-70.4471529,70595,300000,31127,20.3996159846394
2302625,23,Maine,ME,Androscoggin County,Yarmouth,Auburn city,Track,Track,4096,207,68509942,50277515,43.751643,-70.2061551,102660,300000,65100,302.909639198759
2302685,23,Maine,ME,Androscoggin County,Raymond,Auburn city,Track,Track,4071,207,85942940,33734983,43.9247329,-70.4457272,94442,300000,55642,260.418407331702
2302695,23,Maine,ME,Androscoggin County,Bridgton,Auburn city,Track,Track,4009,207,147103707,26471349,44.0475125,-70.743319,70806,49522,54469,232.324461069284
2302705,23,Maine,ME,Androscoggin County,Steep Falls,Auburn city,Track,Track,4085,207,110157754,4449011,43.7708737,-70.5994793,59213,39599,55836,367.685493517521
2302715,23,Maine,ME,Androscoggin County,Scarborough,Auburn city,Track,Track,4074,207,74561857,6296,43.6059494,-70.3978737,93335,81468,65410,489.538804878948
2302735,23,Maine,ME,Androscoggin County,Strong,Auburn city,Track,Track,4983,207,442500502,7221888,44.7652098,-70.1912212,54129,40090,42814,256.627025841879
2302755,23,Maine,ME,Androscoggin County,Bucksport,Auburn city,Track,Track,4416,207,133494887,12926979,44.642021,-68.7596645,58159,58688,35396,225.049286417061
2302765,23,Maine,ME,Androscoggin County,Ellsworth,Auburn city,Track,Track,4605,207,41091327,6833523,44.5429412,-68.4087965,29615,20696,28157,423.579317088231
2302785,23,Maine,ME,Androscoggin County,Blue Hill,Auburn city,Track,Track,4614,207,257576965,99045942,44.4437411,-68.5459749,68321,56633,50845,407.481671708655
2302825,23,Maine,ME,Androscoggin County,Hallowell,Auburn city,Track,Track,4347,207,15222109,554970,44.2872407,-69.8180401,75652,59106,60893,209.989977686924
2302835,23,Maine,ME,Androscoggin County,South Gardiner,Auburn city,Track,Track,4359,207,36319745,2104867,44.1739702,-69.7958758,74215,53161,63292,96.2620929547425
230285,23,Maine,ME,Androscoggin County,Cape Elizabeth,Auburn city,Track,Track,4107,207,10187671,6123787,43.617979,-70.2230683,119928,107529,75763,615.554282119479
2302865,23,Maine,ME,Androscoggin County,Vassalboro,Auburn city,Track,Track,4989,207,114637164,9181957,44.4293349,-69.6482941,64626,48709,51691,521.54971654904
2302925,23,Maine,ME,Androscoggin County,Rockland,Auburn city,Track,Track,4841,207,28284902,1531846,44.1335362,-69.1338222,58373,48309,49134,349.913418234207
2302945,23,Maine,ME,Androscoggin County,Whitefield,Auburn city,Track,Track,4353,207,316155180,19625417,44.2332768,-69.5415044,64100,57262,45094,366.849180229409
230295,23,Maine,ME,Androscoggin County,North Yarmouth,Auburn city,Track,Track,4097,207,54961238,501695,43.8460922,-70.2417983,103450,90177,65998,527.033093526397
2302955,23,Maine,ME,Androscoggin County,Nobleboro,Auburn city,Track,Track,4555,207,81232409,16725942,44.0813717,-69.4777489,64278,47698,56669,309.553692424009
2302965,23,Maine,ME,Androscoggin County,Pemaquid,Auburn city,Track,Track,4558,207,136947297,80132243,43.9215914,-69.4880001,67072,51901,53081,296.251523366933
